Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling,Style_Taekwondo
Amanda Lemos,0.64,0.8767123287671232,0.4193548387096775,0.2813891362422083,0.3831683168316832,0.12,0.0787321063394683,0.5176470588235293,0.62,0.0008555555555555,0.4858333333333333,0.1816911250873515,0.1118421052631578,0.202127659574468,0.4705882352941176,0.0461538461538461,0.036144578313253,0.54,0.64,0.5384615384615385,0.1904761904761904,0.5,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Victoria Leonardo,0.4800000000000001,0.8904109589041096,0.3548387096774195,0.2911843276936776,0.4653465346534653,0.2133333333333333,0.0,0.5411764705882353,0.71,0.0,0.4675,0.0656883298392732,0.0460526315789473,0.1347517730496454,0.0588235294117647,0.0461538461538461,0.0481927710843373,0.39,0.28,0.3461538461538461,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Valerie Letourneau,0.7600000000000001,0.917808219178082,0.6129032258064515,0.4016028495102404,0.5346534653465347,0.1026666666666666,0.0316973415132924,0.6941176470588235,0.67,0.0001666666666666,0.8141666666666667,0.2536687631027253,0.125,0.0744680851063829,0.2352941176470588,0.0307692307692307,0.0120481927710843,0.38,0.45,0.3076923076923077,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Leah Letson,0.36,0.917808219178082,0.8064516129032255,0.2724844167408726,0.3801980198019802,0.068,0.0,0.611764705882353,0.76,0.0,0.7358333333333333,0.0552061495457721,0.0219298245614035,0.0035460992907801,0.1764705882352941,0.0307692307692307,0.0,0.42,0.5,0.1923076923076923,0.1428571428571428,0.0,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False
Liang Na,0.2400000000000001,0.8904109589041096,0.5483870967741935,0.1772039180765806,0.3910891089108911,0.48,0.0521472392638036,0.4352941176470588,0.25,0.0,0.3641666666666667,0.0321453529000698,0.0219298245614035,0.0070921985815602,0.4117647058823529,0.0,0.1204819277108433,0.42,0.58,0.6538461538461539,0.3809523809523809,0.0,False,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False
Mabelly Lima,0.3199999999999999,0.8493150684931506,0.4685351665785302,0.2733748886910062,0.5613861386138614,0.0,0.0,0.5294117647058824,1.0,0.0,0.75,0.0202655485674353,0.0372807017543859,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Juliana Lima,0.8000000000000002,0.8904109589041096,0.4516129032258065,0.1727515583259127,0.2089108910891089,0.2293333333333333,0.0,0.6588235294117647,0.71,0.0,0.685,0.0573025856044723,0.1425438596491228,0.1382978723404255,0.1176470588235294,0.1076923076923077,0.0,0.44,0.31,0.3461538461538461,0.238095238095238,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Tainara Lisboa,0.44,0.917808219178082,0.5483870967741935,0.182546749777382,0.1386138613861386,0.2733333333333333,0.0521472392638036,0.6470588235294118,0.7000000000000001,0.0,0.7333333333333334,0.0251572327044025,0.0482456140350877,0.0070921985815602,0.1764705882352941,0.0,0.0240963855421686,0.51,0.4,0.2692307692307693,0.0952380952380952,0.0,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Loma Lookboonmee,0.2800000000000001,0.8356164383561644,0.1935483870967744,0.365093499554764,0.2455445544554455,0.2533333333333333,0.0143149284253578,0.6235294117647059,0.73,0.0,0.6925,0.1684136967155835,0.3881578947368421,0.1276595744680851,0.0588235294117647,0.0923076923076923,0.0,0.58,0.5,0.3461538461538461,0.1428571428571428,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,False,False,False
Iasmin Lucindo,0.04,0.8630136986301369,0.4838709677419355,0.3517364203027605,0.3079207920792079,0.2973333333333333,0.0286298568507157,0.788235294117647,0.8,0.0,0.6716666666666667,0.1264849755415793,0.0372807017543859,0.0496453900709219,0.4705882352941176,0.0769230769230769,0.036144578313253,0.46,0.53,0.6153846153846154,0.238095238095238,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,False,False,False
Veronica Hardy,0.2800000000000001,0.8767123287671232,0.3548387096774195,0.2787177203918076,0.3712871287128713,0.144,0.0316973415132924,0.5529411764705883,0.61,0.0,0.6083333333333334,0.1551362683438155,0.0964912280701754,0.1382978723404255,0.0588235294117647,0.0923076923076923,0.0240963855421686,0.46,0.41,0.3461538461538461,0.1904761904761904,0.5,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Valesca Machado,0.2400000000000001,0.8767123287671232,0.3225806451612905,0.2137132680320569,0.2841584158415842,0.0,0.0,0.7529411764705882,0.77,0.0,0.75,0.020964360587002,0.0131578947368421,0.0,0.0,0.0,0.0,0.33,0.0,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Pauline Macias,0.5200000000000001,0.8889035806844025,0.4685351665785302,0.0712377560106856,0.4554455445544554,0.2666666666666666,0.0,0.5058823529411764,0.0,1.0,0.0083333333333333,0.0013976240391334,0.0,0.0,0.0,0.0,0.3493975903614458,0.18,0.0,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Angela Magana,0.7200000000000001,0.8356164383561644,0.4193548387096775,0.1362422083704363,0.4871287128712871,0.0533333333333333,0.0408997955010225,0.4941176470588235,0.29,0.0,0.62,0.0335429769392033,0.0175438596491228,0.0035460992907801,0.1176470588235294,0.0461538461538461,0.072289156626506,0.29,0.25,0.4230769230769231,0.4285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Nayara Maia,0.44,0.8889035806844025,0.4685351665785302,0.0534283170080142,0.3297029702970297,0.1333333333333333,0.1022494887525562,0.5176470588235293,0.0,1.0,0.0066666666666666,0.0006988120195667,0.0,0.0,0.0,0.0,0.4337349397590361,0.33,0.0,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Jennifer Maia,0.5200000000000001,0.8767123287671232,0.3548387096774195,0.3873552983081032,0.4475247524752475,0.0559999999999999,0.0081799591002045,0.6588235294117647,0.59,0.0,0.7475,0.464011180992313,0.2434210526315789,0.0212765957446808,0.2352941176470588,0.1692307692307692,0.0602409638554216,0.39,0.28,0.8076923076923077,0.4761904761904761,0.5,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False
Bea Malecki,0.4,0.9452054794520548,1.0000000000000004,0.6090828138913624,0.6891089108910892,0.0,0.114519427402863,0.7294117647058823,0.79,0.0,0.4483333333333333,0.1118099231306778,0.0241228070175438,0.0460992907801418,0.0588235294117647,0.0153846153846153,0.0240963855421686,0.46,0.04,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Marnic Mann,0.4,0.821917808219178,0.0967741935483874,0.1308993766696349,0.502970297029703,0.2533333333333333,0.0388548057259713,0.3647058823529411,0.25,0.0,0.6591666666666667,0.0363382250174703,0.0109649122807017,0.0035460992907801,0.1764705882352941,0.0307692307692307,0.0120481927710843,0.41,0.33,0.2307692307692307,0.1428571428571428,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Randa Markos,0.64,0.8767123287671232,0.3225806451612905,0.2644701691896705,0.306930693069307,0.1493333333333333,0.0204498977505112,0.6941176470588235,0.53,0.0,0.6308333333333334,0.2865129280223619,0.3135964912280701,0.4290780141843971,0.0,0.3384615384615385,0.0481927710843373,0.44,0.29,0.4230769230769231,0.5714285714285714,0.5,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,True,False
Christina Marks,0.64,0.917808219178082,0.6774193548387095,0.4452359750667853,0.297029702970297,1.0,0.0,0.7647058823529411,0.0,0.1333333333333333,0.0058333333333333,0.0020964360587002,0.0,0.0106382978723404,0.1764705882352941,0.0307692307692307,0.710843373493976,1.0,0.08,0.3461538461538461,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Mallory Martin,0.3199999999999999,0.8767123287671232,0.2903225806451615,0.3935886019590383,0.6574257425742575,0.304,0.0337423312883435,0.6470588235294118,0.25,0.0,0.4608333333333334,0.1160027952480782,0.0460526315789473,0.0602836879432624,0.1176470588235294,0.0461538461538461,0.0240963855421686,0.49,0.44,0.2692307692307693,0.238095238095238,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Melissa Martinez,0.16,0.8493150684931506,0.4838709677419355,0.2671415850400712,0.2504950495049505,0.1333333333333333,0.0,0.5411764705882353,0.0,1.0,0.0308333333333333,0.0041928721174004,0.0043859649122807,0.0177304964539007,0.1176470588235294,0.0,0.6987951807228916,0.5,0.07,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,False,False,False
Tiffany Masters,0.2800000000000001,0.8630136986301369,0.4193548387096775,0.3143365983971504,0.2554455445544554,0.408,0.0,0.6,0.0,0.9811111111111112,0.0133333333333333,0.0097833682739343,0.0482456140350877,0.0035460992907801,0.0,0.0153846153846153,0.7590361445783133,0.6,0.02,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Miranda Maverick,0.2400000000000001,0.8698630136986301,0.4516129032258065,0.3196794300979519,0.2435643564356435,0.324,0.0357873210633946,0.7058823529411764,0.42,0.0,0.6475000000000001,0.257162823200559,0.0657894736842105,0.2375886524822694,0.0588235294117647,0.1076923076923077,0.0963855421686747,0.46,0.46,0.6153846153846154,0.238095238095238,0.0,False,False,False,False,False,True,False,False,False,False,,False,False,False,False,False,False,False
Gina Mazany,0.5200000000000001,0.9041095890410958,0.6451612903225805,0.3321460373998219,0.3485148514851485,0.5786666666666667,0.0235173824130879,0.5882352941176471,0.33,0.0002555555555555,0.41,0.1076170510132774,0.1228070175438596,0.1241134751773049,0.2352941176470588,0.0307692307692307,0.0120481927710843,0.51,0.53,0.2692307692307693,0.2857142857142857,0.0,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Sabina Mazo,0.2,0.917808219178082,0.7419354838709675,0.5431878895814781,0.4306930693069307,0.0866666666666666,0.016359918200409,0.6705882352941176,0.59,0.0001777777777777,0.6575000000000001,0.3214535290006988,0.1644736842105263,0.0957446808510638,0.1176470588235294,0.0923076923076923,0.0120481927710843,0.44,0.8,0.3461538461538461,0.1904761904761904,0.0,False,False,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False
Molly McCann,0.5200000000000001,0.8767123287671232,0.2258064516129034,0.4799643811219946,0.4673267326732673,0.2453333333333333,0.0552147239263803,0.7411764705882353,0.39,0.0002444444444444,0.5316666666666667,0.4346610761705101,0.1337719298245614,0.2234042553191489,0.3529411764705882,0.1076923076923077,0.0120481927710843,0.5,0.37,0.5384615384615385,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Cory McKenna,0.12,0.8630136986301369,0.0,0.2671415850400712,0.3158415841584158,0.296,0.0449897750511247,0.5764705882352941,0.71,0.0,0.5641666666666667,0.1069182389937106,0.0328947368421052,0.1241134751773049,0.1176470588235294,0.0615384615384615,0.0240963855421686,0.4,0.59,0.3076923076923077,0.1428571428571428,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Sara McMann,0.84,0.9041095890410958,0.4838709677419355,0.2012466607301869,0.1900990099009901,0.584,0.0511247443762781,0.5647058823529412,0.5,8.888888888888889e-05,0.5341666666666667,0.1069182389937106,0.1951754385964912,0.5957446808510638,0.1176470588235294,0.1076923076923077,0.0481927710843373,0.46,0.65,0.5,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,False
Vanessa Melo,0.5600000000000002,0.8904109589041096,0.4193548387096775,0.3098842386464826,0.6069306930693069,0.0,0.0,0.6941176470588235,0.71,0.0,0.75,0.1390635918937805,0.0175438596491228,0.0070921985815602,0.0,0.1384615384615384,0.0240963855421686,0.31,0.0,0.4230769230769231,0.3809523809523809,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Juliana Miller,0.2400000000000001,0.917808219178082,0.4838709677419355,0.2947462154942119,0.4702970297029703,0.2453333333333333,0.1881390593047034,0.388235294117647,0.0,0.7255555555555555,0.0541666666666666,0.0118798043326345,0.0570175438596491,0.0035460992907801,0.0,0.0461538461538461,0.5421686746987953,0.44,0.04,0.1153846153846153,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Roxanne Modafferi,0.7600000000000001,0.917808219178082,0.6774193548387095,0.2983081032947462,0.5643564356435644,0.18,0.0081799591002045,0.6,0.3,8.888888888888889e-05,0.7116666666666667,0.3829489867225716,0.1359649122807017,0.2056737588652482,0.2352941176470588,0.2461538461538461,0.0602409638554216,0.31,0.23,0.9615384615384616,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Nicco Montano,0.5200000000000001,0.8904109589041096,0.4193548387096775,0.4986642920747995,0.4386138613861386,0.3,0.0388548057259713,0.7529411764705882,0.6900000000000001,0.0,1.0,0.1306778476589797,0.0350877192982456,0.0744680851063829,0.1176470588235294,0.0461538461538461,0.0,0.42,0.55,0.1923076923076923,0.1428571428571428,0.0,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False
Sarah Moras,0.5600000000000002,0.9041095890410958,0.5483870967741935,0.2030276046304541,0.3544554455445545,0.0893333333333333,0.081799591002045,0.5882352941176471,0.33,0.0,0.6258333333333334,0.113906359189378,0.0372807017543859,0.2730496453900709,0.1764705882352941,0.0153846153846153,0.0240963855421686,0.34,0.22,0.2307692307692307,0.3809523809523809,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
Gisele Moreira,0.84,0.9041095890410958,0.4685351665785302,0.5280498664292075,0.6267326732673267,0.5333333333333333,0.0,0.5764705882352941,0.0,1.0,0.0675,0.0027952480782669,0.0087719298245614,0.0,0.0,0.0,0.5060240963855422,0.5700000000000001,0.0,0.0,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Peggy Morgan,0.88,1.0,0.7419354838709675,0.2021371326803205,0.8118811881188118,0.0,0.0,0.4,0.5,0.0,0.75,0.0216631726065688,0.0,0.0106382978723404,0.0,0.0,0.0,0.23,0.02,0.0384615384615384,0.0,0.0669642857142857,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Maryna Moroz,0.44,0.917808219178082,0.5483870967741935,0.3935886019590383,0.4841584158415841,0.0933333333333333,0.0613496932515337,0.611764705882353,0.43,0.0,0.625,0.376659678546471,0.1271929824561403,0.2304964539007092,0.0588235294117647,0.0615384615384615,0.072289156626506,0.34,0.24,0.4230769230769231,0.2857142857142857,0.0,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Eduarda Moura,0.36,0.9041095890410958,0.5483870967741935,0.2751558325912733,0.2079207920792079,0.6866666666666668,0.058282208588957,0.6,1.0,0.0,0.4375,0.0125786163522012,0.0131578947368421,0.202127659574468,0.1764705882352941,0.0153846153846153,0.0602409638554216,0.58,0.3,0.3846153846153846,0.0476190476190476,0.0,False,False,False,False,False,True,False,False,False,False,,False,False,False,False,False,False,False
Jamie Moyle,0.5200000000000001,0.8356164383561644,0.4193548387096775,0.4016028495102404,0.396039603960396,0.1333333333333333,0.0,0.7764705882352941,0.5,0.0,0.75,0.1097134870719776,0.0723684210526315,0.0460992907801418,0.0,0.0461538461538461,0.0120481927710843,0.52,0.21,0.1538461538461538,0.1428571428571428,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Lauren Mueller,0.4,0.8904109589041096,0.5483870967741935,0.3633125556544969,0.3732673267326732,0.0933333333333333,0.0,0.6941176470588235,0.71,0.0,0.64,0.1348707197763801,0.1293859649122807,0.0319148936170212,0.0588235294117647,0.0615384615384615,0.0,0.42,0.5,0.1923076923076923,0.1428571428571428,0.0,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
Melissa Mullins,0.44,0.917808219178082,0.6129032258064515,0.2430988423864648,0.3603960396039604,0.0866666666666666,0.0,0.5529411764705883,0.75,0.0,0.5775,0.0356394129979035,0.006578947368421,0.0319148936170212,0.1764705882352941,0.0307692307692307,0.0,0.53,0.2,0.2307692307692307,0.0476190476190476,0.0,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False
