Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling
Joe Solecki,0.41666666666666674,0.8734177215189873,0.36363636363636376,0.20266120777891505,0.03371428571428572,0.09249274160099544,0.1540948275862069,0.48,0.12658227848101267,0.0,0.572992700729927,0.03512326916582236,0.0368271954674221,0.20172910662824206,0.038461538461538464,0.04477611940298507,0.08,0.5700000000000001,0.47000000000000003,0.3421052631578947,0.23809523809523808,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Song Yadong,0.25,0.8607594936708861,0.20454545454545459,0.45957011258955993,0.07542857142857143,0.027374533388635422,0.01831896551724138,0.56,0.45569620253164556,0.0006444444444444444,0.708029197080292,0.23066531577169877,0.1529745042492918,0.22190201729106626,0.34615384615384615,0.13432835820895522,0.03,0.44,0.4,0.5526315789473684,0.38095238095238093,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emrah Sonmez,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.150460593654043,0.032952380952380955,0.20738282870178348,0.0,0.48,0.0,1.0,0.010948905109489052,0.0006754474839581223,0.0226628895184136,0.0,0.0,0.0,0.47000000000000003,0.22,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Benardo Sopaj,0.125,0.8354430379746836,0.15909090909090917,0.3132036847492324,0.08685714285714285,0.1269182911654915,0.0,0.53,0.31645569620253167,0.0,0.8038321167883211,0.007092198581560284,0.0,0.06916426512968299,0.0,0.0,0.0,0.52,0.75,0.2894736842105263,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mario Sousa,0.25,0.9493670886075949,0.7727272727272729,0.28863868986693964,0.05695238095238096,0.021567814184985483,0.0560344827586207,0.28,0.24050632911392406,0.0,0.5246350364963503,0.015535292131036813,0.028328611898016998,0.07204610951008646,0.0,0.0,0.0,0.51,0.25,0.02631578947368421,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Willian Souza,0.6666666666666667,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ryan Spann,0.5,0.9746835443037974,0.75,0.3326509723643808,0.0740952380952381,0.055578598092077984,0.16594827586206898,0.44,0.3037974683544304,0.0012777777777777776,0.3056569343065693,0.06180344478216819,0.059490084985835696,0.1440922190201729,0.23076923076923078,0.04477611940298507,0.12,0.41000000000000003,0.35000000000000003,0.5526315789473684,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Serghei Spivac,0.375,0.9493670886075949,0.7045454545454546,0.3592630501535312,0.07085714285714287,0.19203649937785153,0.07112068965517242,0.5,0.4430379746835443,0.0,0.41332116788321166,0.054373522458628844,0.039660056657223795,0.4121037463976945,0.2692307692307693,0.04477611940298507,0.08,0.5,0.65,0.4473684210526315,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Daniel Spohn,0.75,0.9620253164556962,0.7045454545454546,0.24769703172978508,0.03047619047619048,0.0,0.26724137931034486,0.54,0.18354430379746836,0.0,0.4972627737226277,0.008443093549476529,0.0311614730878187,0.023054755043227664,0.2692307692307693,0.07462686567164178,0.04,0.49,0.0,0.42105263157894735,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ricky Steele,0.625,0.8881698783994927,0.4571483784237942,0.41658137154554764,0.055809523809523816,0.0,0.0,0.5,0.5822784810126582,0.0,0.8211678832116788,0.00878081729145559,0.0623229461756374,0.037463976945244955,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Aljamain Sterling,0.625,0.8481012658227848,0.3863636363636367,0.47185261003070633,0.04380952380952381,0.09581086686022398,0.07866379310344827,0.58,0.2848101265822785,0.0,0.7271897810218978,0.27254305977710236,0.5240793201133145,0.6714697406340058,0.11538461538461539,0.19402985074626866,0.08,0.53,0.28,0.631578947368421,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Lazar Stojadinovic,0.5833333333333333,0.8481012658227848,0.25,0.18628454452405324,0.03752380952380953,0.0,0.0,0.59,0.0,0.4388888888888889,0.010036496350364963,0.00033772374197906115,0.0,0.008645533141210374,0.15384615384615385,0.07462686567164178,0.29,0.0,0.12,0.15789473684210525,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sean Strickland,0.5416666666666667,0.9240506329113924,0.6136363636363638,0.6151484135107472,0.08533333333333334,0.03235172127747823,0.01831896551724138,0.62,0.4873417721518987,0.0002888888888888889,0.8567518248175182,0.6386355960824046,0.21246458923512748,0.2968299711815562,0.42307692307692313,0.19402985074626866,0.04,0.42,0.64,0.763157894736842,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vineesh Subrahmanyan,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lukasz Sudolski,0.41666666666666674,0.9620253164556962,0.5909090909090913,0.5834186284544525,0.09314285714285714,0.0,0.0,0.28,0.6329113924050633,0.0,0.20164233576642335,0.0030395136778115506,0.0339943342776204,0.0,0.0,0.0,0.0,0.68,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Danilo Suzart,0.5,0.8881698783994927,0.4571483784237942,0.4186284544524053,0.22342857142857145,0.0,0.0,0.52,0.0,0.24444444444444444,0.010948905109489052,0.0010131712259371835,0.0,0.0,0.0,0.0,0.56,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daniel Swain,0.5,0.8881698783994927,0.4571483784237942,0.08188331627430911,0.06095238095238096,0.0,0.646551724137931,0.41000000000000003,0.0,0.3333333333333333,0.002737226277372263,0.00033772374197906115,0.0,0.0,0.0,0.0,0.44,0.2,0.1,0.02631578947368421,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cub Swanson,0.8333333333333333,0.8607594936708861,0.3409090909090913,0.4779938587512795,0.07352380952380953,0.043135628369970966,0.04310344827586207,0.59,0.3987341772151899,0.00039999999999999996,0.6395985401459854,0.47044917257683216,0.5439093484419264,0.4668587896253602,0.5,0.16417910447761194,0.04,0.51,0.5,0.763157894736842,0.6666666666666666,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Evan Sweesy,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oumar Sy,0.33333333333333326,0.9620253164556962,0.9318181818181821,0.0,0.01542857142857143,0.33471588552467857,0.4353448275862069,0.25,0.0,0.2477777777777778,0.0,0.0,0.0,0.011527377521613832,0.07692307692307693,0.05970149253731343,0.0,0.67,0.1,0.0,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Kevin Syler,0.375,0.8734177215189873,0.4571483784237942,0.5731832139201638,0.07676190476190477,0.0414765657403567,0.21551724137931036,0.48,0.49367088607594933,0.0,0.8211678832116788,0.04593042890915232,0.0113314447592068,0.08069164265129683,0.0,0.0,0.0,0.6900000000000001,0.4,0.2631578947368421,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kevin Szaflarski,0.33333333333333326,0.9746835443037974,0.6818181818181821,0.11566018423746162,0.15371428571428572,0.0,0.0,0.3,0.0,1.0,0.01551094890510949,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Justin Tafa,0.41666666666666674,0.9113924050632911,0.5227272727272729,0.4186284544524053,0.09561904761904762,0.0,0.0,0.48,0.31645569620253167,0.0012333333333333335,0.3284671532846715,0.06315433975008443,0.0736543909348442,0.023054755043227664,0.2692307692307693,0.0,0.0,0.55,0.0,0.18421052631578946,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Junior Tafa,0.29166666666666674,0.9493670886075949,0.4318181818181821,0.18526100307062437,0.035428571428571434,0.0,0.0,0.5,0.5126582278481012,0.0007333333333333333,0.41332116788321166,0.00878081729145559,0.039660056657223795,0.002881844380403458,0.19230769230769232,0.0,0.0,0.41000000000000003,0.05,0.05263157894736842,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tatsuro Taira,0.16666666666666674,0.8481012658227848,0.3409090909090913,0.36438075742067555,0.032380952380952385,0.09746992948983825,0.2252155172413793,0.47000000000000003,0.3987341772151899,0.0005777777777777778,0.5255474452554745,0.030732860520094565,0.0226628895184136,0.30547550432276654,0.19230769230769232,0.05970149253731343,0.07,0.66,0.47000000000000003,0.42105263157894735,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Montrel Talbert,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Payton Talbott,0.20833333333333326,0.8860759493670886,0.36363636363636376,0.8577277379733881,0.068,0.0,0.05064655172413793,0.51,0.569620253164557,0.0010555555555555555,0.4333941605839416,0.06990881458966566,0.039660056657223795,0.12680115273775217,0.2692307692307693,0.014925373134328358,0.01,0.56,0.0,0.23684210526315788,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Murtaza Talha,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.5025588536335722,0.1579047619047619,0.0,0.0,0.3,0.6329113924050633,0.0,0.5346715328467153,0.008443093549476529,0.06515580736543909,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brad Tavares,0.6666666666666667,0.9240506329113924,0.5227272727272729,0.345957011258956,0.060000000000000005,0.03235172127747823,0.0,0.56,0.5126582278481012,0.00022222222222222223,0.7016423357664233,0.2938196555217832,0.3767705382436261,0.1095100864553314,0.19230769230769232,0.1791044776119403,0.02,0.43,0.27,0.5263157894736842,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ramon Taveras,0.41666666666666674,0.8607594936708861,0.3409090909090913,0.473899692937564,0.10304761904761905,0.0,0.0,0.65,0.6329113924050633,0.0018555555555555554,0.3266423357664233,0.026680175616345832,0.0028328611898017,0.008645533141210374,0.19230769230769232,0.029850746268656716,0.03,0.45,0.1,0.05263157894736842,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Testy Test,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Teymur,0.5833333333333333,0.8734177215189873,0.4772727272727275,0.4800409416581372,0.06723809523809524,0.03898797179593529,0.0,0.55,0.49367088607594933,0.0007888888888888889,0.5821167883211679,0.09118541033434652,0.059490084985835696,0.023054755043227664,0.15384615384615385,0.05970149253731343,0.0,0.43,0.33,0.21052631578947367,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Timothy Thomas,0.5833333333333333,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stephen Thompson,0.875,0.9113924050632911,0.5681818181818183,0.4206755373592631,0.05771428571428572,0.010783907092492741,0.0,0.55,0.4177215189873418,0.0005666666666666667,0.8001824817518248,0.36643026004728135,0.2039660056657224,0.12968299711815562,0.3076923076923077,0.11940298507462686,0.01,0.46,0.42,0.4473684210526315,0.3333333333333333,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Denis Tiuliulin,0.6666666666666667,0.9240506329113924,0.6590909090909092,0.3694984646878199,0.09961904761904763,0.03981750311074243,0.0,0.38,0.45569620253164556,0.0007111111111111111,0.42883211678832117,0.04795677136102668,0.0623229461756374,0.017291066282420747,0.34615384615384615,0.014925373134328358,0.0,0.41000000000000003,0.43,0.2894736842105263,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Duško Todorović,0.375,0.9240506329113924,0.5227272727272729,0.5670419651995906,0.08666666666666667,0.03981750311074243,0.0,0.47000000000000003,0.2848101265822785,0.0,0.42791970802919704,0.05268490374873354,0.3541076487252125,0.18731988472622477,0.3076923076923077,0.014925373134328358,0.03,0.58,0.13,0.3157894736842105,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tuco Tokkos,0.5416666666666667,0.9620253164556962,0.6136363636363638,0.3336745138178096,0.08704761904761905,0.08129406885109913,0.0,0.45,0.2088607594936709,0.0,0.20985401459854014,0.008105369807497468,0.0028328611898017,0.0,0.23076923076923078,0.029850746268656716,0.02,0.43,1.0,0.2631578947368421,0.19047619047619047,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
